"Evnt_Time","Evnt_ID","Evnt_Name","Item_Name","Alias_Name","Group_ID","Num_Args","Arg1_Name","Arg1_Value","Arg2_Name","Arg2_Value","Arg3_Name","Arg3_Value","Arg4_Name","Arg4_Value","Arg5_Name","Arg5_Value"
"2706.713","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","1","Image 1","0",,,,,,
"2706.713","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","2","Image 1","0",,,,,,
"2706.713","29","Timer Event","ITI_timer","","9","1","Value","0",,,,,,,,
"2706.713","21","Group Change Event","Group Change","","9","1","New Group","16",,,,,,,,
"2706.714","39","Input Transition Off Event","FIRBeam #1","","16","0",,,,,,,,,,
"2706.753","38","Input Transition On Event","FIRBeam #1","","16","0",,,,,,,,,,
"2709.059","38","Input Transition On Event","Tray #1","","16","0",,,,,,,,,,
"2709.49","39","Input Transition Off Event","Tray #1","","16","0",,,,,,,,,,
"2714.713","1","Condition Event","ITI TO (Blank touch or Omission)","","16","0",,,,,,,,,,
"2714.713","3","Output On Event","TrayLight #1","","16","0",,,,,,,,,,
"2714.713","16","Variable Event","ITI_timer","","16","1","Value","8",,,,,,,,
"2714.713","16","Variable Event","ITI_timer","","16","1","Value","0",,,,,,,,
"2714.713","21","Group Change Event","Group Change","","16","1","New Group","7",,,,,,,,
"2715.167","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"2715.168","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"2715.168","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"2715.168","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"2715.168","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"2715.168","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"2715.168","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"2715.252","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2715.428","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2715.455","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2715.483","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2715.507","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2715.531","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2715.555","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2716.793","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2716.834","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2726.914","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2726.962","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2737.571","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2737.593","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2737.648","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2737.659","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2738.171","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2738.185","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2738.35","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2738.365","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2739.599","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2739.635","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2740.101","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2740.109","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2744.011","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2744.056","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2745.168","1","Condition Event","Omission of a Forced Trial","","9","0",,,,,,,,,,
"2745.168","4","Output Off Event","TrayLight #1","","9","0",,,,,,,,,,
"2745.168","16","Variable Event","forcedtrial_omission","","9","1","Value","4",,,,,,,,
"2745.168","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","1","Image 1","0",,,,,,
"2745.168","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","2","Image 1","0",,,,,,
"2745.168","29","Timer Event","ITI_timer","","9","1","Value","0",,,,,,,,
"2745.168","21","Group Change Event","Group Change","","9","1","New Group","16",,,,,,,,
"2753.168","1","Condition Event","ITI TO (Blank touch or Omission)","","16","0",,,,,,,,,,
"2753.168","3","Output On Event","TrayLight #1","","16","0",,,,,,,,,,
"2753.168","16","Variable Event","ITI_timer","","16","1","Value","8",,,,,,,,
"2753.168","16","Variable Event","ITI_timer","","16","1","Value","0",,,,,,,,
"2753.168","21","Group Change Event","Group Change","","16","1","New Group","7",,,,,,,,
"2754.011","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"2754.012","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"2754.012","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"2754.012","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"2754.012","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"2754.012","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"2754.012","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"2755.212","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2755.334","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2756.29","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2756.489","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2756.785","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2756.868","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2764.749","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2769.722","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2770.101","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2771.927","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2776.975","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2777.134","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2784.012","1","Condition Event","Omission of a Forced Trial","","9","0",,,,,,,,,,
"2784.012","4","Output Off Event","TrayLight #1","","9","0",,,,,,,,,,
"2784.012","16","Variable Event","forcedtrial_omission","","9","1","Value","5",,,,,,,,
"2784.012","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","1","Image 1","0",,,,,,
"2784.012","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","9","2","Position","2","Image 1","0",,,,,,
"2784.012","29","Timer Event","ITI_timer","","9","1","Value","0",,,,,,,,
"2784.012","21","Group Change Event","Group Change","","9","1","New Group","16",,,,,,,,
"2790.737","39","Input Transition Off Event","Tray #1","","16","0",,,,,,,,,,
"2792.012","1","Condition Event","ITI TO (Blank touch or Omission)","","16","0",,,,,,,,,,
"2792.012","3","Output On Event","TrayLight #1","","16","0",,,,,,,,,,
"2792.012","16","Variable Event","ITI_timer","","16","1","Value","8",,,,,,,,
"2792.012","16","Variable Event","ITI_timer","","16","1","Value","0",,,,,,,,
"2792.012","21","Group Change Event","Group Change","","16","1","New Group","7",,,,,,,,
"2818.514","38","Input Transition On Event","Tray #1","","7","0",,,,,,,,,,
"2818.515","1","Condition Event","Forced-Choice Trials Begin","","7","0",,,,,,,,,,
"2818.515","4","Output Off Event","TrayLight #1","","7","0",,,,,,,,,,
"2818.515","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Images","7","2","Position","1","Image 1","0",,,,,,
"2818.515","29","Timer Event","Presentation_timer","","7","1","Value","0",,,,,,,,
"2818.515","32","Whisker - Display Image","Bussey Mouse Operant Mode 2 x 1 x low","Background","7","2","Position","2","Image 1","0",,,,,,
"2818.515","21","Group Change Event","Group Change","","7","1","New Group","9",,,,,,,,
"2818.808","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2819.791","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2819.796","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2823.218","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2823.241","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2823.261","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2823.288","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2823.296","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2823.306","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2823.359","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2824.189","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2834.892","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2835.053","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2840.774","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2840.813","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
"2842.431","38","Input Transition On Event","Tray #1","","9","0",,,,,,,,,,
"2844.084","39","Input Transition Off Event","Tray #1","","9","0",,,,,,,,,,
